Time_s,SecPerEpoch,PeakGPU_MB,NumParams,LR,Epochs,EpochsTrained,NMI,ARI,ASW,DAV,CAL,COR,DRE_umap_distance_correlation,DRE_umap_Q_local,DRE_umap_Q_global,DRE_umap_K_max,DRE_umap_overall_quality,DRE_tsne_distance_correlation,DRE_tsne_Q_local,DRE_tsne_Q_global,DRE_tsne_K_max,DRE_tsne_overall_quality,LSE_manifold_dimensionality,LSE_spectral_decay_rate,LSE_participation_ratio,LSE_anisotropy_score,LSE_trajectory_directionality,LSE_noise_resilience,LSE_core_quality,LSE_overall_quality,DREX_trustworthiness,DREX_continuity,DREX_distance_spearman,DREX_distance_pearson,DREX_local_scale_quality,DREX_neighborhood_symmetry,DREX_overall_quality,LSEX_two_hop_connectivity,LSEX_radial_concentration,LSEX_local_curvature,LSEX_entropy_stability,LSEX_overall_quality,latent_mean_norm,latent_std_mean,latent_std_min,latent_std_max,latent_var_mean,latent_var_min,latent_var_max,latent_near_zero_dims,latent_pairwise_dist_mean,latent_pairwise_dist_std,recon_final,recon_prev_window,recon_rel_change_pct,total_loss_final,converged,window,Series,Dataset,Sweep,SweepVal,method,time_s_wall
40.52403450012207,0.050655043125152587,55.708984375,1639248,0.001,800,800,0.6101134726706645,0.4139619369462429,0.37086358666419983,0.9694852458769574,3984.36279296875,8.72433384131255,0.8612573881592832,0.6332200823283157,0.8571711147030279,48,0.7838828617302088,0.716970857108319,0.675175155461683,0.8451608352731469,51,0.7457689492810496,0.9450127564941888,0.7944679695432757,0.10388447808054499,0.17710183616014663,0.98105097,1.0,0.505116760069539,0.6535817320486772,0.977512360135311,0.9866520947176685,0.8603283127776953,0.8077206611633301,0.7953388517694441,0.9820822274264898,0.9016057513316564,0.10803266518188566,0.8668876886367798,0.6668391823768616,0.995225218785455,0.6592461887452455,0.46141016483306885,0.4342881143093109,0.3213171064853668,0.6325823068618774,0.19684717059135437,0.10324468463659286,0.40016037225723267,0,1.377755575874692,1.4309089162653836,0.312753,0.320351,-2.372,0.339867,False,50,dpmm,dentate,flow_noise_scale,1.0,DPMM-FM(flow_noise=1.00),44.91361856460571
37.16825604438782,0.04646032005548477,55.33935546875,1639248,0.001,800,800,0.39972533218040496,0.18595146868989287,0.1930934339761734,0.9603842664942396,1140.53466796875,8.516452731338285,0.643713423032412,0.5145896145073345,0.7794303106689918,31,0.6459111160695795,0.6009057093915053,0.5161497023969874,0.7633293187554019,21,0.6267949101812982,0.9405381654879562,0.7668049688470033,0.11022512726739339,0.23600446768726635,0.95216906,1.0,0.5133931823224047,0.6593752276256832,0.9488156821927314,0.9703259606210426,0.6413275872530557,0.4281580448150635,0.7926124193206262,0.959570821406887,0.7901350859349011,0.1233110616184113,0.25944784283638,0.6519865989685059,0.9939739509325043,0.5071798635889504,0.9948018789291382,0.3304319977760315,0.3073306977748871,0.3623727858066559,0.10947499424219131,0.0944521501660347,0.13131403923034668,0,0.6261491906135093,1.3425028128997938,0.273426,0.28248,-3.205,0.273426,False,50,dpmm,lung,flow_weight,0.0,DPMM-FM(flow_w=0.00),40.67626452445984
40.49383354187012,0.050617291927337646,55.708984375,1639248,0.001,800,800,0.3794332210936365,0.36496580446611515,0.23613736033439636,1.0356333116829228,624.2145385742188,6.612461760303972,0.8680072659497993,0.5415919920097233,0.8551967805582871,54,0.7549320128392699,0.7972457331535826,0.5439371983824263,0.8360816181337996,25,0.7257548498899361,0.8491327965499414,0.6899071818150027,0.16510311242278378,0.3735307301337638,0.7492398,1.0,0.5194184552303729,0.663592918661261,0.9512655043802585,0.9716200884725474,0.8671233904185003,0.6517286896705627,0.8039825197890311,0.961442796426403,0.8678604981928838,0.12653798564711705,0.6690048575401306,0.6414953470230103,0.9951098069636135,0.6080369992934679,0.8296376466751099,0.2991921305656433,0.2654501795768738,0.3531031310558319,0.09018900245428085,0.07046379148960114,0.12468183040618896,0,0.8508436098280111,1.0410871866245481,0.269826,0.275921,-2.209,0.277294,False,50,dpmm,lung,flow_weight,0.05,DPMM-FM(flow_w=0.05),41.7524151802063
40.75092792510986,0.05093865990638733,55.708984375,1639248,0.001,800,800,0.39018393095297116,0.17038060816532347,0.3314366936683655,0.6316759651665639,2021.9927978515625,8.569447538427658,0.7105532577489193,0.46004805820627753,0.7751471729790841,27,0.6485828296447603,0.6941334329478979,0.489173930548498,0.7598534828723092,17,0.6477202821229017,0.9454515193859988,0.785894069421802,0.1093896263111653,0.21609185745741033,0.9556716,1.0,0.5142067681440942,0.6599447377008658,0.9254124381993234,0.9603743603087865,0.7086150079283446,0.22616977989673615,0.8075447289734725,0.9428933992540549,0.7618349524267863,0.13533778767631774,0.24175377190113068,0.6443727016448975,0.9907315279889721,0.5030489473028295,0.7551158666610718,0.3129730820655823,0.2783236801624298,0.37178611755371094,0.09897400438785553,0.07746406644582748,0.13822491466999054,0,0.569849281890384,1.2880840779672071,0.271979,0.277953,-2.149,0.282046,False,50,dpmm,lung,flow_weight,0.1,DPMM-FM(flow_w=0.10),45.04706525802612
39.25690054893494,0.04907112568616867,55.708984375,1639248,0.001,800,800,0.2067517250192514,0.04209637175089461,0.22807887196540833,0.6043756260323669,7487.6171875,8.926924838210649,0.6642032914512668,0.4781634277259574,0.7798929209473814,33,0.6407532133748686,0.6762653980541471,0.4805935046820463,0.7839910284543742,16,0.6469499770635226,0.9443857385599334,0.796946673772696,0.10143345798916086,0.1515369230988547,0.9928969,1.0,0.49857569835516125,0.6490029888486128,0.9227530575071559,0.9548592245641426,0.6619546639316326,0.3046458661556244,0.7983877496839392,0.9388061410356492,0.7635677838130239,0.1343330858698342,0.13453277945518494,0.6453452110290527,0.9900241812931746,0.47605881441181164,0.7900994420051575,0.28045088052749634,0.2557472884654999,0.32753869891166687,0.07908724993467331,0.0654066801071167,0.10728160291910172,0,0.39297199946659844,1.1961776602557226,0.273059,0.280351,-2.601,0.288326,False,50,dpmm,lung,flow_weight,0.2,DPMM-FM(flow_w=0.20),40.42658185958862
40.46674847602844,0.05058343559503555,55.708984375,1639248,0.001,800,800,0.24501663339919522,0.0005464599542023735,0.43021565675735474,0.8289519765418443,535.9957275390625,6.1637627900669685,0.7282464302328631,0.46907573929527824,0.7498727889860121,24,0.6490649861713845,0.6269948786069344,0.5056667699851091,0.7508259955232167,17,0.6278292147050867,0.8495442201852289,0.6970043578003122,0.16062030491583637,0.3674547653227106,0.7632797,1.0,0.518655912056022,0.6630591384392154,0.9405863474715934,0.9585892965565097,0.7264266608903405,0.7140647768974304,0.8016773943488908,0.9495878220140516,0.848488716363136,0.1301806483543677,0.6547631621360779,0.6704080104827881,0.9904418381363266,0.6114484147773901,0.9499543309211731,0.3167816996574402,0.237699955701828,0.34824973344802856,0.10141078382730484,0.05650126934051514,0.12127788364887238,0,0.8900389619943596,1.1138058833367936,0.270169,0.277375,-2.598,0.278393,False,50,dpmm,lung,flow_noise_scale,0.25,DPMM-FM(flow_noise=0.25),43.427499771118164
38.63043785095215,0.048288047313690186,55.708984375,1639248,0.001,800,800,0.45438895422115766,0.26493410699034836,0.3067149519920349,0.5882497128591309,4254.54345703125,8.817046574101548,0.8274351389386214,0.5262061352920427,0.8393013598230907,49,0.7309808780179182,0.7733418830209887,0.4870791644806229,0.8020723239458702,19,0.6874977904824938,0.9435561824844433,0.7894807813231823,0.1037436984375689,0.17500114992478744,0.98169464,1.0,0.5029454530424955,0.6520618171297468,0.9437533177205308,0.9703870240263683,0.8262795764044281,0.2529445290565491,0.7956169040938231,0.9570701708734496,0.7910085870291915,0.13200692897797575,0.17296086251735687,0.6368544101715088,0.9902441124924679,0.4830165785398273,0.7692853212356567,0.34814801812171936,0.30937957763671875,0.3742159903049469,0.12159798294305801,0.09571573138237,0.14003761112689972,0,0.5566690026774581,1.4585935855832057,0.272152,0.278581,-2.308,0.28209,False,50,dpmm,lung,flow_noise_scale,0.5,DPMM-FM(flow_noise=0.50),39.7794623374939
39.22411823272705,0.049030147790908814,55.708984375,1639248,0.001,800,800,0.22941315328394046,0.06263632686408516,0.2283257097005844,0.5820948701048179,7070.46044921875,8.963567930937513,0.6873688483431422,0.4706084971593527,0.7848157800263208,32,0.6475977085096053,0.6456462395188491,0.47046202100368767,0.7588030075080096,12,0.6249704226768488,0.9421014359933134,0.7901239493112363,0.10072325600031555,0.14646650809476114,0.9964021,1.0,0.4948537873499066,0.6463976511449345,0.9339897649405846,0.9583169398907104,0.6852753465510945,0.3375299274921417,0.7979469946954529,0.9461533524156476,0.7765353876642719,0.13976738431081415,0.12767164409160614,0.640864372253418,0.9899724722445593,0.4745689682250994,0.8563096523284912,0.3432028591632843,0.3194766044616699,0.3888390362262726,0.11819244921207428,0.102065309882164,0.15119579434394836,0,0.46727080387836545,1.4665509769028704,0.269549,0.275164,-2.041,0.282334,False,50,dpmm,lung,flow_noise_scale,0.75,DPMM-FM(flow_noise=0.75),43.19819927215576
39.7668080329895,0.04970851004123688,55.708984375,1639248,0.001,800,800,0.22825537581835262,0.08234791928984408,0.24836914241313934,0.5559900260918014,5342.7861328125,8.941666242167456,0.7080783577668053,0.4841277771156922,0.7939276193059205,28,0.6620445847294727,0.646378643582184,0.5063192673659802,0.7819096605496464,17,0.6448691904992702,0.9409153067745826,0.7850277442641472,0.10114239625021207,0.1560048162950649,0.99433374,1.0,0.49577256589600166,0.6470407961272011,0.9330030358227079,0.9663564923237055,0.706123535037484,0.4079659581184387,0.8026807954884363,0.9496797640732066,0.794301596810663,0.13042316258351894,0.12539948523044586,0.6466336846351624,0.9923110798858514,0.4736918530837446,0.8894984722137451,0.29488706588745117,0.25667470693588257,0.3732329308986664,0.0878712385892868,0.06588190048933029,0.1393028199672699,0,0.41546045064588627,1.2604489281684914,0.27188,0.278695,-2.445,0.289574,False,50,dpmm,lung,flow_noise_scale,1.0,DPMM-FM(flow_noise=1.00),40.93898963928223
31.75287699699402,0.03969109624624252,55.33935546875,1639248,0.001,800,800,0.5816779203619273,0.38897551424993704,0.5703891515731812,0.7215063016317175,952.7310791015625,4.809047032403174,0.8573872623354264,0.684740109562143,0.8521739056317886,47,0.7981004258431194,0.8087093628099561,0.6589531020953598,0.8549102948170993,29,0.7741909199074718,0.7849083727377492,0.6677850120501396,0.22299812111581807,0.43081971413005593,0.60528773,0.732437252998352,0.5266278050084406,0.5883706453658786,0.9832113862862114,0.9898678866259036,0.8562584094325041,0.8431288003921509,0.8082383277822117,0.9865396364560575,0.9112074078291731,0.11199751346871115,0.7398355007171631,0.6808500289916992,0.9927814325210433,0.6313661189246542,0.6683028340339661,0.5385699272155762,0.4252053499221802,0.70448899269104,0.29857611656188965,0.18079958856105804,0.49630478024482727,0,2.0413767822759574,1.349080220552903,0.367137,0.37725,-2.681,0.367137,False,50,dpmm,endo,flow_weight,0.0,DPMM-FM(flow_w=0.00),35.530810594558716
32.957934856414795,0.04119741857051849,55.708984375,1639248,0.001,800,800,0.557114476350565,0.35398606996838966,0.5272428393363953,0.7074029171249011,1262.1568603515625,5.437452497582451,0.7454381775803226,0.6192524273573036,0.7909125308194758,32,0.7185343785857006,0.790194992280875,0.6410073238877803,0.8533572315577739,22,0.761519849242143,0.8626902947254589,0.7266327243336757,0.17412632680316975,0.35907973228495105,0.71903783,1.0,0.5306322695368137,0.6714425886757696,0.981833066956016,0.9857573669213137,0.7434231903013638,0.7293304800987244,0.812126914323076,0.9837952169386648,0.8727110392565264,0.11651471197679238,0.742067813873291,0.6801489591598511,0.9929929902690889,0.6329311188197558,0.7067492604255676,0.5210499167442322,0.39181846380233765,0.6809847950935364,0.2810952067375183,0.15352170169353485,0.4637402594089508,0,1.8779524423851637,1.4525816664315911,0.372143,0.376567,-1.175,0.397268,False,50,dpmm,endo,flow_weight,0.05,DPMM-FM(flow_w=0.05),37.71832871437073
33.370022773742676,0.04171252846717834,55.708984375,1639248,0.001,800,800,0.56102559832674,0.3439159188616841,0.524305522441864,0.7255519515938946,1191.7379150390625,5.372062778770519,0.7950428064615713,0.6663039021003486,0.8361357701369887,50,0.7658274928996361,0.7438530553901964,0.6877875708709592,0.8303523517677182,46,0.7539976593429579,0.8590691711630852,0.6754903465200996,0.19698119812830184,0.3298787389435359,0.6237685,1.0,0.5153548636887557,0.660748404582129,0.9806957091257448,0.9859778002610009,0.7934204652409378,0.772170901298523,0.8091635296483055,0.9833367546933729,0.8874608600446475,0.12036192844315513,0.792444109916687,0.6691913604736328,0.9933389635837288,0.643834090604301,0.8280984163284302,0.5041044354438782,0.36472025513648987,0.6778307557106018,0.26170215010643005,0.13302086293697357,0.45945456624031067,0,1.812385256787494,1.4010982342201705,0.368296,0.376888,-2.28,0.388824,False,50,dpmm,endo,flow_weight,0.1,DPMM-FM(flow_w=0.10),34.364758014678955
32.73843312263489,0.04092304140329361,55.708984375,1639248,0.001,800,800,0.4602314029908886,0.19326721325540516,0.6759011745452881,0.6901252282055418,3201.505859375,7.96389882133305,0.9143610602949305,0.5806954320727049,0.8669374086398858,27,0.7873313003358403,0.8472824080849128,0.6097722669342455,0.867806469214032,23,0.7749537147443967,0.9153924467246773,0.7945349005105993,0.1186614829909695,0.20906520817402607,0.9144703,1.0,0.509413509600068,0.6565894567200476,0.9752459713485535,0.9836967306460994,0.9136831842000436,0.9219903349876404,0.8086595761425859,0.9794713509973265,0.9304578580537082,0.1294930238983285,0.8460533022880554,0.6660884618759155,0.9911510642922238,0.6581964630886308,0.5976980328559875,0.48638543486595154,0.3745669722557068,0.6638849377632141,0.24258394539356232,0.1403004229068756,0.44074323773384094,0,1.559133182841504,1.5599840557213993,0.368276,0.375907,-2.03,0.398311,False,50,dpmm,endo,flow_weight,0.2,DPMM-FM(flow_w=0.20),35.17713499069214
33.105883836746216,0.04138235479593277,55.708984375,1639248,0.001,800,800,0.6084964490885756,0.4173492226761256,0.588712215423584,0.6045041844806356,1129.7239990234375,5.58119553863884,0.8492950855702109,0.6548439652385992,0.8769485508900873,31,0.7936958672329658,0.7586534254132136,0.6991213344170369,0.8505113964282032,29,0.7694287187528178,0.8040190778432784,0.7103966136583186,0.18196552433613478,0.3872276043661782,0.7064846,1.0,0.5209022050509775,0.6646315435356842,0.9889270126150432,0.9924319515926431,0.8481021789412192,0.8042048811912537,0.8089543923938893,0.9906794821038432,0.9055499831396485,0.1077496891835889,0.7453997135162354,0.6943354606628418,0.9927442791919704,0.6350572856386592,0.8941745758056641,0.5181148052215576,0.3858289122581482,0.6463056206703186,0.27529793977737427,0.14886394143104553,0.4177109897136688,0,1.9244517477535956,1.3479368242593726,0.369446,0.378011,-2.266,0.380161,False,50,dpmm,endo,flow_noise_scale,0.25,DPMM-FM(flow_noise=0.25),35.525503158569336
34.026485443115234,0.04253310680389404,55.708984375,1639248,0.001,800,800,0.4671314015238898,0.19387331088100848,0.6964993476867676,0.5814843635043045,2003.1778564453125,5.50299081326892,0.8788086016929987,0.536588546432986,0.8263413493914209,20,0.7472461658391353,0.8234899409793416,0.5923836420587368,0.8349283825195493,17,0.7502673218525425,0.85666099875539,0.6767039757261033,0.18594367057372488,0.272029350440241,0.6484807,1.0,0.4978344988738649,0.6484841492117054,0.9665967731687171,0.9752860501375875,0.8778493096688188,0.9170867204666138,0.8148927659305407,0.9709414116531523,0.9204421718375717,0.13320900676889072,0.838981032371521,0.6700746417045593,0.9914274964941272,0.6584230443347745,1.0473496913909912,0.4948694705963135,0.40547487139701843,0.6009206771850586,0.24930791556835175,0.16440986096858978,0.36110565066337585,0,1.678518481256711,1.4771105759614271,0.36708,0.375812,-2.323,0.385193,False,50,dpmm,endo,flow_noise_scale,0.5,DPMM-FM(flow_noise=0.50),35.00584077835083
32.83728051185608,0.0410466006398201,55.708984375,1639248,0.001,800,800,0.560497821353928,0.3737566146841981,0.5611327886581421,0.7078586625844795,1668.011474609375,6.667435667951357,0.8668341954805346,0.7066742701426306,0.884627300323584,57,0.8193785886489163,0.8416787932772265,0.6926084781663644,0.9009786525524509,35,0.8117553079986806,0.8602637700939667,0.7555610552524885,0.1460344365876392,0.32368409067767523,0.81319463,1.0,0.5213858381529424,0.6649700867070596,0.9846752396173942,0.9900765895883127,0.8657801198946964,0.8276505470275879,0.8194864267992966,0.9873759146028535,0.9125074729216901,0.11744025417875396,0.7673312425613403,0.6647975444793701,0.9927884433948936,0.6355893711535895,0.6258267164230347,0.4889748692512512,0.372843474149704,0.6332033276557922,0.2437705099582672,0.13901226222515106,0.4009464681148529,0,1.7387763002462282,1.3656124230328555,0.368233,0.376308,-2.146,0.395749,False,50,dpmm,endo,flow_noise_scale,0.75,DPMM-FM(flow_noise=0.75),33.81463384628296
33.19585824012756,0.04149482280015945,55.708984375,1639248,0.001,800,800,0.47144321138583023,0.20127437476059173,0.6915649771690369,0.5962378702840528,2697.4208984375,5.422492197599517,0.770436060165209,0.6021205945146798,0.8218288344973359,30,0.7314618297257415,0.8369175109497198,0.602966270732662,0.8513818050558318,18,0.7637551955794045,0.8585061897176378,0.7150544558818457,0.16630693198639973,0.24537282594252818,0.7277473,1.0,0.4963101008821028,0.647417070617472,0.9775597882666901,0.9847094532177891,0.7686189439374967,0.7177210450172424,0.810842461687031,0.9811346207422396,0.8734310521447481,0.1277041027766266,0.8218913078308105,0.6691102385520935,0.9906006502175868,0.6523265748442794,0.605040431022644,0.44996580481529236,0.3755280077457428,0.5711205005645752,0.20662102103233337,0.14102128148078918,0.326178640127182,0,1.5128193022855643,1.3618637895343098,0.367389,0.376548,-2.432,0.399686,False,50,dpmm,endo,flow_noise_scale,1.0,DPMM-FM(flow_noise=1.00),34.143787145614624
